Outlet_Id,Retail_Outlet,Zone,Town,Distributor,Route,Channel,Category,DSE,STL,Transaction_Date,Status
35761,Aayush Kirana,Mid,Narayanghat,Delight Distributors,Bharatpur LG,Large A Traditional,Traditional,Santosh Dhital,Ganesh Lamichhane,2017-05-19 07:51:11,Active
37046,Aayush Kirana Store,Mid,Narayanghat,Delight Distributors,Bharatpur LG,Large A Traditional,Traditional,Santosh Dhital,Ganesh Lamichhane,2017-05-19 07:51:11,Active
37067,Raaj Kirana Pasal,Mid,Narayanghat,Delight Distributors,Hakim Chowk MD,Medium Traditional,Mini Mart,Gajendra Chaudhary,Ganesh Lamichhane,2017-04-06 17:34:43,Active
35640,New Sulav Kirana,Mid,Narayanghat,Delight Distributors,Bharatpur LG,Large A Traditional,Traditional,Santosh Dhital,Ganesh Lamichhane,2017-05-19 05:56:06,Active
35649,Thapa Kirana,Mid,Narayanghat,Delight Distributors,By Pass Road MD,Medium Traditional,Mini Mart,Gajendra Chaudhary,Ganesh Lamichhane,2017-05-19 05:53:34,Active
36505,Shanti kirana,Mid,Narayanghat,Delight Distributors,Birendra Campus Road MD,Medium Traditional,Mini Mart,Gajendra Chaudhary,Ganesh Lamichhane,2017-05-07 20:28:30,Active
36801,Gurung Kirana Srore,Mid,Narayanghat,Delight Distributors,Birendra Campus Road MD,Medium Traditional,Mini Mart,Gajendra Chaudhary,Ganesh Lamichhane,2017-05-21 08:31:37,Active
37218,Parbat Store,Mid,Narayanghat,Delight Distributors,Birendra Campus Road MD,Medium Traditional,Mini Mart,Gajendra Chaudhary,Ganesh Lamichhane,2017-05-21 06:04:38,Active
36678,Rana Bhat Kirana,Mid,Narayanghat,Delight Distributors,Pokhara Buspark MD,Medium Traditional,Mini Mart,Juna Lamichhane,Ganesh Lamichhane,2017-05-21 09:14:56,Active
36677,Prem General Store,Mid,Narayanghat,Delight Distributors,Pokhara Buspark MD,Medium Traditional,Mini Mart,Juna Lamichhane,Ganesh Lamichhane,2017-05-21 09:18:55,Active
35814,Sagar Cold Store,Mid,Narayanghat,Delight Distributors,Pulchowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-03-28 17:21:22,Active
35813,Tulsi Cold Store,Mid,Narayanghat,Delight Distributors,Pulchowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-04-30 17:29:10,Active
35417,Saraswati Cold Store,Mid,Narayanghat,Delight Distributors,Pulchowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-03-21 18:03:07,Active
35418,Pulchowck Cold Store,Mid,Narayanghat,Delight Distributors,Pulchowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-02-23 19:51:12,Active
35811,Samarpana Cold Store,Mid,Narayanghat,Delight Distributors,Pulchowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-03-21 18:33:46,Active
35810,Krishna Cold Store,Mid,Narayanghat,Delight Distributors,Pulchowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-04-16 17:08:25,Active
35410,Bibek Kirana,Mid,Narayanghat,Delight Distributors,Pulchowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-03-28 18:00:11,Active
35475,Timilsina Store,Mid,Narayanghat,Delight Distributors,Pulchowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-03-28 17:14:24,Active
35472,Rahul Cold Store,Mid,Narayanghat,Delight Distributors,Pulchowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-04-30 16:54:29,Active
35471,Paudel Imperium,Mid,Narayanghat,Delight Distributors,Pulchowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-04-30 17:01:02,Active
35529,Bishow Cold Store,Mid,Narayanghat,Delight Distributors,Pulchowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-04-30 17:35:26,Active
35528,Bhandari Cold Store,Mid,Narayanghat,Delight Distributors,Pulchowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-04-16 17:00:42,Active
36146,Dahi Pasal,Mid,Narayanghat,Delight Distributors,Pulchowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-03-21 16:40:17,Active
36145,Chitwan Cold Stores,Mid,Narayanghat,Delight Distributors,Pulchowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-03-28 19:39:47,Active
36144,Bhanu Stores,Mid,Narayanghat,Delight Distributors,Pulchowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-03-21 16:46:44,Active
35919,Bibhu Paan Pasal,Mid,Narayanghat,Delight Distributors,Pulchowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-04-30 17:59:36,Active
35423,Thapa Kirana,Mid,Narayanghat,Delight Distributors,Main Road SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-03-09 18:08:02,Active
35421,Ganesh Store,Mid,Narayanghat,Delight Distributors,Main Road SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-16 11:25:40,Active
35468,Saxyam Kirana,Mid,Narayanghat,Delight Distributors,Main Road SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-16 11:20:11,Active
35467,Tamrakar Provisional,Mid,Narayanghat,Delight Distributors,Main Road SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-04-25 17:27:38,Active
35463,Sudip Kirana,Mid,Narayanghat,Delight Distributors,Main Road SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-04-25 17:00:38,Active
35507,Shrestha Kirana Pasal,Mid,Narayanghat,Delight Distributors,Main Road SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-02-25 19:15:37,Active
35509,Surya Laxmi Store,Mid,Narayanghat,Delight Distributors,Main Road SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-04-25 20:07:18,Active
35527,Pradhan Store,Mid,Narayanghat,Delight Distributors,Main Road SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-16 11:13:46,Active
39510,Bhubaneswori,Kathmandu,Tahachal,Amazon Distributors Tahachal,Chhetrapati,Large A Traditional,Traditional,Hari Babu,Deepak Baral,2017-04-21 19:25:30,Active
39508,Vikram Store,Kathmandu,Tahachal,Amazon Distributors Tahachal,Nardevi,Large A Traditional,Traditional,Prakash Pradhan,Deepak Baral,2017-05-17 06:31:03,Active
35876,Karki Kirana,Mid,Narayanghat,Delight Distributors,Dipendra Chowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-05-07 19:39:05,Active
35875,Indu Kirana,Mid,Narayanghat,Delight Distributors,Dipendra Chowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-05-07 19:58:02,Active
35874,Dhanmaya Kirana,Mid,Narayanghat,Delight Distributors,Dipendra Chowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-05-07 20:18:33,Active
35878,Shrestha Kirana Store,Mid,Narayanghat,Delight Distributors,Dipendra Chowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-05-07 19:57:01,Active
35872,Guru Kirana Pasal,Mid,Narayanghat,Delight Distributors,Dipendra Chowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-04-11 16:50:23,Active
35867,Lucky Cold Store,Mid,Narayanghat,Delight Distributors,Dipendra Chowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-04-11 17:31:40,Active
35866,Khusbu Fuit Vegitable And Cold Store,Mid,Narayanghat,Delight Distributors,Dipendra Chowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-03-21 18:02:38,Active
35865,Dinesh Kirana,Mid,Narayanghat,Delight Distributors,Dipendra Chowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-05-07 19:19:13,Active
35864,Subedi Kirana,Mid,Narayanghat,Delight Distributors,Dipendra Chowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-04-11 17:49:34,Active
35862,Laxmi Kirana,Mid,Narayanghat,Delight Distributors,Dipendra Chowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-04-11 17:53:46,Active
35863,Sagarmatha Dery,Mid,Narayanghat,Delight Distributors,Dipendra Chowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-03-21 17:54:30,Active
35860,Reshunga Kirana,Mid,Narayanghat,Delight Distributors,Dipendra Chowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-04-11 21:28:42,Active
35857,Gobinda Tarkarki Pasal,Mid,Narayanghat,Delight Distributors,Dipendra Chowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-05-07 19:11:06,Active
36804,Aananda Paan Pasal,Mid,Narayanghat,Delight Distributors,Dipendra Chowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-05-07 19:04:29,Active
36798,Shrestha Kirana Pasal,Mid,Narayanghat,Delight Distributors,Dipendra Chowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-05-07 19:10:17,Active
36800,Lila Cosmetic,Mid,Narayanghat,Delight Distributors,Dipendra Chowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-05-07 19:05:21,Active
35500,Durga Kirana & Cold Store,Mid,Narayanghat,Delight Distributors,Pokhara Buspark SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-07 21:41:02,Active
35499,Sukalp Kirana Pasal,Mid,Narayanghat,Delight Distributors,Pokhara Buspark SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-21 11:41:07,Active
35498,Nischal Cold Store,Mid,Narayanghat,Delight Distributors,Pokhara Buspark SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-07 21:46:33,Active
35496,Thapa Cold Drinks,Mid,Narayanghat,Delight Distributors,Pokhara Buspark SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-07 21:50:42,Active
35495,Siraichuli Cold Store,Mid,Narayanghat,Delight Distributors,Pokhara Buspark SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-21 06:57:49,Active
35486,Pranish & Prins Cold Store,Mid,Narayanghat,Delight Distributors,Pokhara Buspark SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-21 06:50:28,Active
35487,Shrestha Cold Store,Mid,Narayanghat,Delight Distributors,Pokhara Buspark SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-21 06:48:23,Active
35488,Subigya Provision,Mid,Narayanghat,Delight Distributors,Pokhara Buspark SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-21 06:44:07,Active
35489,R & R Kirana & Cold Store,Mid,Narayanghat,Delight Distributors,Pokhara Buspark SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-07 17:27:36,Active
35485,Siddanta Cold Store,Mid,Narayanghat,Delight Distributors,Pokhara Buspark SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-07 21:56:32,Active
35484,Sajal Cold Store,Mid,Narayanghat,Delight Distributors,Pokhara Buspark SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-07 21:53:58,Active
35516,Sarmila Kirana Pasal,Mid,Narayanghat,Delight Distributors,Pokhara Buspark SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-03-21 16:23:18,Active
35512,Krishna Shrestha Kirana Pasal,Mid,Narayanghat,Delight Distributors,Pokhara Buspark SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-04-21 19:42:47,Active
35514,Sunita Kirana,Mid,Narayanghat,Delight Distributors,Pokhara Buspark SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-21 05:13:54,Active
35513,Subedi Kirana Pasal,Mid,Narayanghat,Delight Distributors,Pokhara Buspark SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-21 05:11:39,Active
35511,Pradhan Kirana Pasal,Mid,Narayanghat,Delight Distributors,Pokhara Buspark SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-07 21:55:55,Active
36128,Gurung Kirana,Mid,Narayanghat,Delight Distributors,Pokhara Buspark SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-21 05:02:20,Active
36301,Surya Kirana,Mid,Narayanghat,Delight Distributors,Kshetrapur SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-12 18:12:03,Active
36300,Gurung Kirana Pasal,Mid,Narayanghat,Delight Distributors,Kshetrapur SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-12 19:12:41,Active
35522,Laxmi Narayan Deri,Mid,Narayanghat,Delight Distributors,Kshetrapur SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-12 17:07:11,Active
36333,Chetrapur Kirana Pasal,Mid,Narayanghat,Delight Distributors,Kshetrapur SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-12 18:34:14,Active
36332,Bhandari Kirana,Mid,Narayanghat,Delight Distributors,Kshetrapur SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-12 18:56:22,Active
36330,Archarya Kirana Pasal,Mid,Narayanghat,Delight Distributors,Kshetrapur SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-12 18:41:35,Active
36984,Bikash Kirana,Mid,Narayanghat,Delight Distributors,Kshetrapur SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-03-08 20:35:31,Active
36335,Satyam Kirana,Mid,Narayanghat,Delight Distributors,Kshetrapur SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-03-29 18:03:14,Active
37136,Malla Kirana Pasal,Mid,Narayanghat,Delight Distributors,Kshetrapur SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-04-23 17:28:13,Active
36324,Aayush General Store,Mid,Narayanghat,Delight Distributors,Kshetrapur SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-04-23 16:25:27,Active
36928,Rasu Cold Store,Mid,Narayanghat,Delight Distributors,Kshetrapur SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-03-22 17:02:58,Active
36923,Gaire Kirana,Mid,Narayanghat,Delight Distributors,Kshetrapur SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-04-12 19:40:49,Active
36924,Baba Kirana,Mid,Narayanghat,Delight Distributors,Kshetrapur SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-12 19:26:50,Active
36925,Basnet Kirana,Mid,Narayanghat,Delight Distributors,Kshetrapur SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-12 19:23:16,Active
36319,Subash Kirana Pasal,Mid,Narayanghat,Delight Distributors,Kshetrapur SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-12 19:11:55,Active
36325,Suveshya Provisional,Mid,Narayanghat,Delight Distributors,Kshetrapur SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-12 20:11:08,Active
36323,Gurung Kirana,Mid,Narayanghat,Delight Distributors,Kshetrapur SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-04-12 20:19:08,Active
36320,Kanchan Store,Mid,Narayanghat,Delight Distributors,Kshetrapur SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-03-29 16:22:29,Active
36316,Renu Kirana,Mid,Narayanghat,Delight Distributors,Kshetrapur SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-04-23 17:40:17,Active
35921,Pintu Paan Pasal,Mid,Narayanghat,Delight Distributors,Belchowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-03-29 21:51:27,Active
35930,Bishnu Stores,Mid,Narayanghat,Delight Distributors,Belchowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-03-29 21:51:27,Active
35941,Amisha Kirana Pasal,Mid,Narayanghat,Delight Distributors,Belchowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-04-05 19:38:35,Active
35943,Laxmi Dairy & Cold Store,Mid,Narayanghat,Delight Distributors,Belchowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-04-18 17:34:13,Active
35946,Munna Paan Pasal,Mid,Narayanghat,Delight Distributors,Belchowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-04-05 19:27:30,Active
35954,Kamlesh Kumar Kirana,Mid,Narayanghat,Delight Distributors,Belchowk SM,Small A Traditional,Beauty,Santosh Thapalia,Ganesh Lamichhane,2017-04-27 18:34:30,Active
25386,Mini Chautari Shopping Centre,East-1,Dharan,Horizon Distributors Dharan,Tarahara,Medium Traditional,Mini Mart,Amit Rana,Jeetendra Khadka,2017-05-11 22:46:00,Active
25808,Shobha Kirana,East-1,Dharan,Horizon Distributors Dharan,Tarahara S,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-03-23 21:31:12,Active
25807,Pradhan Kirana Pasal,East-1,Dharan,Horizon Distributors Dharan,Tarahara S,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-03-23 21:31:13,Active
25789,Aayush Kirana,East-1,Dharan,Horizon Distributors Dharan,Tarahara S,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-04-06 20:01:32,Active
25784,Mina Kirana,East-1,Dharan,Horizon Distributors Dharan,Tarahara S,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-05-11 21:01:17,Active
25726,Pashupati Kirana,East-1,Dharan,Horizon Distributors Dharan,Tarahara,Medium Traditional,Mini Mart,Amit Rana,Jeetendra Khadka,2017-05-11 22:46:50,Active
25701,Santosh Kirana,East-1,Dharan,Horizon Distributors Dharan,Tarahara,Large A Traditional,Traditional,Amit Rana,Jeetendra Khadka,2017-05-18 07:49:21,Active
39560,"Malika Khadya Store

",Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-A,Large A Traditional,Traditional,Kabi Raj Pudasaini,Bishal Thapa,2017-05-16 08:52:46,Active
39522,R r  store,Kathmandu,Pani Pokhari,Om Bhole Baba,Naxal A,Small A Traditional,Beauty,Sushil Adikhari,Nimesh Aryal,2017-05-16 08:35:20,Active
39521,Sapkota Store,Kathmandu,Pani Pokhari,Om Bhole Baba,Naxal A,Small A Traditional,Beauty,Sushil Adikhari,Nimesh Aryal,2017-05-16 06:49:30,Active
39519,Milan Store,Kathmandu,Pani Pokhari,Om Bhole Baba,Dhumbarahi A,Medium Traditional,Mini Mart,Sushil Adikhari,Nimesh Aryal,2017-05-12 18:30:37,Active
39527,Mahima Store,Kathmandu,Rato Pool,Om Bhole Baba,Buddhanagar 1 A,Medium Traditional,Mini Mart,Kiran Dahal,Nimesh Aryal,2017-04-10 18:43:18,Active
39530,Ganga & Sons,Kathmandu,Rato Pool,Om Bhole Baba,Anamnagar A,Medium Traditional,Mini Mart,Kiran Dahal,Nimesh Aryal,2017-05-16 08:23:33,Active
39531,Santosh Store,Kathmandu,Rato Pool,Om Bhole Baba,Anamnagar A,Medium Traditional,Mini Mart,Kiran Dahal,Nimesh Aryal,2017-05-16 07:20:37,Active
39542,Iakchhya Cosmatic,Kathmandu,Rato Pool,Om Bhole Baba,Anamnagar A,Medium Traditional,Mini Mart,Kiran Dahal,Nimesh Aryal,2017-04-18 18:40:42,Active
39535,Raunak Store,Kathmandu,Rato Pool,Om Bhole Baba,Milanchowck A,Medium Traditional,Mini Mart,Kiran Dahal,Nimesh Aryal,2017-05-17 07:22:34,Active
39534,Saibaba Store,Kathmandu,Rato Pool,Om Bhole Baba,Milanchowck A,Medium Traditional,Mini Mart,Kiran Dahal,Nimesh Aryal,2017-05-17 05:48:37,Active
39533,Urusha Store,Kathmandu,Rato Pool,Om Bhole Baba,Milanchowck A,Medium Traditional,Mini Mart,Kiran Dahal,Nimesh Aryal,2017-05-17 05:55:10,Active
39536,Kirat Kirana,Kathmandu,Rato Pool,Om Bhole Baba,Prayag Marga A,Medium Traditional,Mini Mart,Kiran Dahal,Nimesh Aryal,2017-04-28 16:57:39,Active
39537,Shing Pan Pasal,Kathmandu,Rato Pool,Om Bhole Baba,Prayag Marga A,Medium Traditional,Mini Mart,Kiran Dahal,Nimesh Aryal,2017-05-12 19:54:10,Active
39538,Best Bay Mini Store,Kathmandu,Rato Pool,Om Bhole Baba,Prayag Marga A,Medium Traditional,Mini Mart,Kiran Dahal,Nimesh Aryal,2017-05-12 19:49:34,Active
39551,Bastakoti Store,Kathmandu,Rato Pool,Om Bhole Baba,Gairigaun A,Medium Traditional,Mini Mart,Kiran Dahal,Nimesh Aryal,2017-03-26 15:10:12,Active
39541,R D Cold,Kathmandu,Rato Pool,Om Bhole Baba,Pinglasthan A,Medium Traditional,Mini Mart,Kiran Dahal,Nimesh Aryal,2017-05-18 07:54:45,Active
39540,Rudramati Store,Kathmandu,Rato Pool,Om Bhole Baba,Thapagaun A,Medium Traditional,Mini Mart,Nawaraj Poudel,Nimesh Aryal,2017-04-25 16:26:02,Active
30850,Suresh Store,Kathmandu,Rato Pool,Om Bhole Baba,Minbahawan A,Medium Traditional,Mini Mart,Nawaraj Poudel,Nimesh Aryal,2017-05-12 18:19:41,Active
39539,General Store,Kathmandu,Rato Pool,Om Bhole Baba,New koteshwar A,Medium Traditional,Mini Mart,Nawaraj Poudel,Nimesh Aryal,2017-05-05 17:20:34,Active
39552,Karki Store,Kathmandu,Rato Pool,Om Bhole Baba,Battisputali I,Medium Traditional,Mini Mart,Nawaraj Poudel,Nimesh Aryal,2017-05-11 17:12:21,Active
39558,"GANDAKI STORE

",Kathmandu,Rato Pool,Om Bhole Baba,Dillibazar,Medium Traditional,Mini Mart,Indramani Acharya,Nimesh Aryal,2017-03-14 22:02:31,Active
39559,"AKANCHYA STORE


",Kathmandu,Rato Pool,Om Bhole Baba,Sinamongal A,Medium Traditional,Mini Mart,Indramani Acharya,Nimesh Aryal,2017-03-14 21:53:30,Active
39550,A. K. Store,Kathmandu,Rato Pool,Om Bhole Baba,New koteshwar A,Medium Traditional,Mini Mart,Nawaraj Poudel,Nimesh Aryal,2017-03-31 18:27:35,Active
12880,Puspa Store,Kathmandu,Rato Pool,Om Bhole Baba,Sinamongal A,Medium Traditional,Mini Mart,Indramani Acharya,Nimesh Aryal,2017-05-12 16:49:28,Active
19860,Prerana Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Paknajol- I,Medium Traditional,Mini Mart,Avinash Chaudhary,Bishal Thapa,2017-04-23 20:02:45,Active
33158,Dipson Cosmetic,Mid,Pokhara,Regency Trading,Gauri Marga SM,Small A Traditional,Beauty,Shantosh Pun,Mahendra Baral,2017-05-05 20:28:03,Active
33061,Rai Kirana,Mid,Pokhara,Regency Trading,Gauri Marga SM,Small A Traditional,Beauty,Shantosh Pun,Mahendra Baral,2017-03-24 17:12:30,Active
35491,Ram Store,Mid,Narayanghat,Delight Distributors,Main Road LG,Medium Traditional,Mini Mart,Santosh Dhital,Ganesh Lamichhane,2017-05-06 19:33:07,Active
35504,J & S Enterprise,Mid,Narayanghat,Delight Distributors,Main Road LG,Large A Traditional,Traditional,Santosh Dhital,Ganesh Lamichhane,2017-05-20 08:14:49,Active
35503,Crazy Enterprise,Mid,Narayanghat,Delight Distributors,Main Road LG,Large A Traditional,Traditional,Santosh Dhital,Ganesh Lamichhane,2017-05-20 08:14:49,Active
35506,Variety,Mid,Narayanghat,Delight Distributors,Main Road LG,Large A Traditional,Traditional,Santosh Dhital,Ganesh Lamichhane,2017-05-20 08:01:00,Active
35756,Adhikari Suppliers,Mid,Narayanghat,Delight Distributors,Main Road SM,Medium Traditional,Mini Mart,Sweta Aryal,Ganesh Lamichhane,2017-05-06 21:48:42,Active
35535,Raunak Provisional Store,Mid,Narayanghat,Delight Distributors,Main Road SM,Medium Traditional,Mini Mart,Sweta Aryal,Ganesh Lamichhane,2017-05-06 21:48:42,Active
36099,Rabi Kirana Pasal,Mid,Narayanghat,Delight Distributors,Main Road LG,Large A Traditional,Traditional,Santosh Dhital,Ganesh Lamichhane,2017-05-20 11:00:09,Active
24141,Ma Laxmi Traders,East-1,Biratnagar,Horizon Distributors Biratnagar,Kanchanbari,Medium Traditional,Mini Mart,Saman Shrestha,Bishnu Raj Dhakal,2017-05-21 08:10:40,Active
35949,New Banarasi Paan Pasal,Mid,Narayanghat,Delight Distributors,SHAHID CHOWK SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-17 05:06:11,Active
24316,Krishna Kirana,East-1,Biratnagar,Horizon Distributors Biratnagar,Buspark,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-03-03 23:38:01,Active
36618,Pandey Cold Store,Mid,Narayanghat,Delight Distributors,SHAHID CHOWK SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-05 20:54:38,Active
36610,Bibidh Store,Mid,Narayanghat,Delight Distributors,SHAHID CHOWK SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-05 18:54:39,Active
36614,Kabij Cold Store,Mid,Narayanghat,Delight Distributors,SHAHID CHOWK SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-04-16 19:31:26,Active
36626,Vulan Pan Bhandar,Mid,Narayanghat,Delight Distributors,SHAHID CHOWK SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-05 19:45:17,Active
36620,Punam Sringar,Mid,Narayanghat,Delight Distributors,SHAHID CHOWK SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-05 20:53:18,Active
36633,Shuva Fruit,Mid,Narayanghat,Delight Distributors,SHAHID CHOWK SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-17 06:40:29,Active
36632,Didiko Shuva Cold Store,Mid,Narayanghat,Delight Distributors,SHAHID CHOWK SM,Small A Traditional,Beauty,Sweta Aryal,Ganesh Lamichhane,2017-05-20 10:46:22,Active
29340,Mahalaxmi Kirana,East-1,Birtamode,Horizon Distributors Birtamod,Btm Highway,Large A Traditional,Traditional,Dipak Khadka,Bhanu Giri,2017-05-20 10:53:24,Active
39576,Pathivara Traders,East-1,Birtamode,Horizon Distributors Birtamod,Btm Highway,Medium Traditional,Mini Mart,Dipak Khadka,Bhanu Giri,2017-05-20 10:53:24,Active
39591,Shiv Ganga,East-1,Birtamode,Horizon Distributors Birtamod,Dhulabari,Large A Traditional,Traditional,Prem Pathak,Bhanu Giri,2017-04-27 21:31:54,Active
39610,Ronak Impex,East-1,Birtamode,Horizon Distributors Birtamod,Dhulabari,Large A Traditional,Traditional,Prem Pathak,Bhanu Giri,2017-04-27 18:11:51,Active
